transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Age
2017-06-06,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,Female,99,Financial Analyst,Financial Services,Mass Customer,N,No,3.0,29 Mallory Circle,3791,VIC,Australia,9,21.0
2017-08-15,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,Female,15,Account Coordinator,IT,Mass Customer,N,No,20.0,64 Everett Circle,2756,NSW,Australia,8,62.0
2017-08-21,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Female,15,Account Coordinator,IT,Mass Customer,N,No,20.0,64 Everett Circle,2756,NSW,Australia,8,62.0
2017-02-04,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Female,15,Account Coordinator,IT,Mass Customer,N,No,20.0,64 Everett Circle,2756,NSW,Australia,8,62.0
2017-06-17,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146.0,Female,77,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0,000 Boyd Center,2160,NSW,Australia,8,60.0
2017-07-05,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,Female,77,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0,000 Boyd Center,2160,NSW,Australia,8,60.0
2017-12-29,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,Female,77,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0,000 Boyd Center,2160,NSW,Australia,8,60.0
2017-09-28,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0,Female,77,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0,000 Boyd Center,2160,NSW,Australia,8,60.0
2017-08-18,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,Male,68,Account Coordinator,Manufacturing,Mass Customer,N,No,8.0,92344 Oakridge Drive,4873,QLD,Australia,4,41.0
2017-06-22,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,Male,68,Account Coordinator,Manufacturing,Mass Customer,N,No,8.0,92344 Oakridge Drive,4873,QLD,Australia,4,41.0
2017-03-25,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,Male,68,Account Coordinator,Manufacturing,Mass Customer,N,No,8.0,92344 Oakridge Drive,4873,QLD,Australia,4,41.0
2017-10-06,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,Male,68,Account Coordinator,Manufacturing,Mass Customer,N,No,8.0,92344 Oakridge Drive,4873,QLD,Australia,4,41.0
2017-02-28,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,Male,68,Account Coordinator,Manufacturing,Mass Customer,N,No,8.0,92344 Oakridge Drive,4873,QLD,Australia,4,41.0
2017-10-03,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Male,68,Account Coordinator,Manufacturing,Mass Customer,N,No,8.0,92344 Oakridge Drive,4873,QLD,Australia,4,41.0
2017-10-17,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,Female,0,Analyst Programmer,Financial Services,Affluent Customer,N,No,2.0,0 Ramsey Place,3444,VIC,Australia,4,19.0
2017-09-17,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Female,0,Analyst Programmer,Financial Services,Affluent Customer,N,No,2.0,0 Ramsey Place,3444,VIC,Australia,4,19.0
2017-08-12,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,Female,0,Analyst Programmer,Financial Services,Affluent Customer,N,No,2.0,0 Ramsey Place,3444,VIC,Australia,4,19.0
2017-06-30,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Female,47,Administrative Assistant II,Financial Services,Mass Customer,N,No,3.0,967 Farmco Road,2880,NSW,Australia,1,22.0
2017-02-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Female,47,Administrative Assistant II,Financial Services,Mass Customer,N,No,3.0,967 Farmco Road,2880,NSW,Australia,1,22.0
2017-02-01,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,Female,47,Administrative Assistant II,Financial Services,Mass Customer,N,No,3.0,967 Farmco Road,2880,NSW,Australia,1,22.0
2017-05-22,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Female,47,Administrative Assistant II,Financial Services,Mass Customer,N,No,3.0,967 Farmco Road,2880,NSW,Australia,1,22.0
2017-12-27,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,Female,47,Administrative Assistant II,Financial Services,Mass Customer,N,No,3.0,967 Farmco Road,2880,NSW,Australia,1,22.0
2017-12-16,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,Female,47,Administrative Assistant II,Financial Services,Mass Customer,N,No,3.0,967 Farmco Road,2880,NSW,Australia,1,22.0
2017-05-01,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,36361.0,Male,94,Legal Assistant,Health,Mass Customer,N,Yes,12.0,3 Rigney Center,2794,NSW,Australia,2,39.0
2017-11-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,34527.0,Male,94,Legal Assistant,Health,Mass Customer,N,Yes,12.0,3 Rigney Center,2794,NSW,Australia,2,39.0
2017-05-23,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079.0,Male,94,Legal Assistant,Health,Mass Customer,N,Yes,12.0,3 Rigney Center,2794,NSW,Australia,2,39.0
2017-03-21,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527.0,Male,94,Legal Assistant,Health,Mass Customer,N,Yes,12.0,3 Rigney Center,2794,NSW,Australia,2,39.0
2017-01-04,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,34556.0,Male,94,Legal Assistant,Health,Mass Customer,N,Yes,12.0,3 Rigney Center,2794,NSW,Australia,2,39.0
2017-02-23,0.0,Approved,Solex,Standard,medium,medium,1184.0,556.0910499165528,38198.74136448693,Male,94,Legal Assistant,Health,Mass Customer,N,Yes,12.0,3 Rigney Center,2794,NSW,Australia,2,39.0
2017-07-11,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Male,78,Statistician II,Manufacturing,High Net Worth,N,No,6.0,60 Briar Crest Circle,2170,NSW,Australia,9,51.0
2017-08-09,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,Male,78,Statistician II,Manufacturing,High Net Worth,N,No,6.0,60 Briar Crest Circle,2170,NSW,Australia,9,51.0
2017-07-22,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,Male,78,Statistician II,Manufacturing,High Net Worth,N,No,6.0,60 Briar Crest Circle,2170,NSW,Australia,9,51.0
2017-02-28,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,Male,78,Statistician II,Manufacturing,High Net Worth,N,No,6.0,60 Briar Crest Circle,2170,NSW,Australia,9,51.0
2017-01-15,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Male,78,Statistician II,Manufacturing,High Net Worth,N,No,6.0,60 Briar Crest Circle,2170,NSW,Australia,9,51.0
2017-03-13,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Male,78,Statistician II,Manufacturing,High Net Worth,N,No,6.0,60 Briar Crest Circle,2170,NSW,Australia,9,51.0
2017-05-06,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Male,78,Statistician II,Manufacturing,High Net Worth,N,No,6.0,60 Briar Crest Circle,2170,NSW,Australia,9,51.0
2017-08-03,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Male,78,Statistician II,Manufacturing,High Net Worth,N,No,6.0,60 Briar Crest Circle,2170,NSW,Australia,9,51.0
2017-03-11,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38482.0,Male,14,General Manager,Manufacturing,Mass Customer,N,Yes,7.0,743 Karstens Point,2122,NSW,Australia,11,44.0
2017-07-29,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,35378.0,Male,14,General Manager,Manufacturing,Mass Customer,N,Yes,7.0,743 Karstens Point,2122,NSW,Australia,11,44.0
2017-09-20,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38216.0,Male,14,General Manager,Manufacturing,Mass Customer,N,Yes,7.0,743 Karstens Point,2122,NSW,Australia,11,44.0
2017-05-20,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34115.0,Male,14,General Manager,Manufacturing,Mass Customer,N,Yes,7.0,743 Karstens Point,2122,NSW,Australia,11,44.0
2017-01-14,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,33259.0,Male,14,General Manager,Manufacturing,Mass Customer,N,Yes,7.0,743 Karstens Point,2122,NSW,Australia,11,44.0
2017-03-25,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34115.0,Male,14,General Manager,Manufacturing,Mass Customer,N,Yes,7.0,743 Karstens Point,2122,NSW,Australia,11,44.0
2017-10-25,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,41848.0,Male,14,General Manager,Manufacturing,Mass Customer,N,Yes,7.0,743 Karstens Point,2122,NSW,Australia,11,44.0
2017-08-04,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,Male,8,Social Worker,Health,Affluent Customer,N,Yes,17.0,336 Service Pass,2073,NSW,Australia,11,62.0
2017-08-28,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42218.0,Male,8,Social Worker,Health,Affluent Customer,N,Yes,17.0,336 Service Pass,2073,NSW,Australia,11,62.0
2017-04-30,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,39427.0,Male,8,Social Worker,Health,Affluent Customer,N,Yes,17.0,336 Service Pass,2073,NSW,Australia,11,62.0
2017-09-08,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336.0,Male,8,Social Worker,Health,Affluent Customer,N,Yes,17.0,336 Service Pass,2073,NSW,Australia,11,62.0
2017-10-11,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499.0,Male,8,Social Worker,Health,Affluent Customer,N,Yes,17.0,336 Service Pass,2073,NSW,Australia,11,62.0
2017-07-12,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410.0,Male,8,Social Worker,Health,Affluent Customer,N,Yes,17.0,336 Service Pass,2073,NSW,Australia,11,62.0
2017-09-23,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,33549.0,Male,83,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,15.0,833 Sherman Court,3810,VIC,Australia,6,31.0
2017-05-17,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38206.0,Male,83,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,15.0,833 Sherman Court,3810,VIC,Australia,6,31.0
2017-06-01,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34170.0,Male,83,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,15.0,833 Sherman Court,3810,VIC,Australia,6,31.0
2017-10-06,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378.0,Male,83,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,15.0,833 Sherman Court,3810,VIC,Australia,6,31.0
2017-08-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Male,83,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,15.0,833 Sherman Court,3810,VIC,Australia,6,31.0
2017-10-13,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258.0,Male,83,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,15.0,833 Sherman Court,3810,VIC,Australia,6,31.0
2017-05-11,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37874.0,Female,44,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11.0,0 Stephen Park,4702,QLD,Australia,2,65.0
2017-03-05,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,33455.0,Female,44,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11.0,0 Stephen Park,4702,QLD,Australia,2,65.0
2017-12-14,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,42145.0,Female,44,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11.0,0 Stephen Park,4702,QLD,Australia,2,65.0
2017-10-10,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40303.0,Female,44,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11.0,0 Stephen Park,4702,QLD,Australia,2,65.0
2017-09-08,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34527.0,Female,44,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11.0,0 Stephen Park,4702,QLD,Australia,2,65.0
2017-12-19,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,Female,63,Internal Auditor,Retail,Mass Customer,N,No,18.0,5413 Harbort Terrace,3226,VIC,Australia,7,47.0
2017-01-31,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,Female,63,Internal Auditor,Retail,Mass Customer,N,No,18.0,5413 Harbort Terrace,3226,VIC,Australia,7,47.0
2017-10-12,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,Female,63,Internal Auditor,Retail,Mass Customer,N,No,18.0,5413 Harbort Terrace,3226,VIC,Australia,7,47.0
2017-04-26,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,Female,63,Internal Auditor,Retail,Mass Customer,N,No,18.0,5413 Harbort Terrace,3226,VIC,Australia,7,47.0
2017-07-08,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,Female,63,Internal Auditor,Retail,Mass Customer,N,No,18.0,5413 Harbort Terrace,3226,VIC,Australia,7,47.0
2017-01-19,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,Female,63,Internal Auditor,Retail,Mass Customer,N,No,18.0,5413 Harbort Terrace,3226,VIC,Australia,7,47.0
2017-04-06,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,Female,63,Internal Auditor,Retail,Mass Customer,N,No,18.0,5413 Harbort Terrace,3226,VIC,Australia,7,47.0
2017-06-03,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,Male,98,Internal Auditor,Retail,Mass Customer,N,No,13.0,0 Truax Trail,3677,VIC,Australia,5,40.0
2017-09-20,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Male,98,Internal Auditor,Retail,Mass Customer,N,No,13.0,0 Truax Trail,3677,VIC,Australia,5,40.0
2017-09-04,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,Male,98,Internal Auditor,Retail,Mass Customer,N,No,13.0,0 Truax Trail,3677,VIC,Australia,5,40.0
2017-07-18,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,Male,98,Internal Auditor,Retail,Mass Customer,N,No,13.0,0 Truax Trail,3677,VIC,Australia,5,40.0
2017-03-28,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Male,98,Internal Auditor,Retail,Mass Customer,N,No,13.0,0 Truax Trail,3677,VIC,Australia,5,40.0
2017-04-16,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,Male,98,Internal Auditor,Retail,Mass Customer,N,No,13.0,0 Truax Trail,3677,VIC,Australia,5,40.0
2017-04-24,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009.0,Male,37,Project Manager,IT,High Net Worth,N,Yes,16.0,5674 Superior Point,2528,NSW,Australia,7,58.0
2017-10-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39526.0,Male,37,Project Manager,IT,High Net Worth,N,Yes,16.0,5674 Superior Point,2528,NSW,Australia,7,58.0
2017-12-01,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34586.0,Male,37,Project Manager,IT,High Net Worth,N,Yes,16.0,5674 Superior Point,2528,NSW,Australia,7,58.0
2017-11-06,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42404.0,Male,37,Project Manager,IT,High Net Worth,N,Yes,16.0,5674 Superior Point,2528,NSW,Australia,7,58.0
2017-11-09,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,40649.0,Male,37,Project Manager,IT,High Net Worth,N,Yes,16.0,5674 Superior Point,2528,NSW,Australia,7,58.0
2017-03-08,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,38258.0,Male,37,Project Manager,IT,High Net Worth,N,Yes,16.0,5674 Superior Point,2528,NSW,Australia,7,58.0
2017-02-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,40410.0,Female,63,VP Product Management,Health,Mass Customer,N,Yes,12.0,54 Hermina Road,2000,NSW,Australia,12,55.0
2017-02-15,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,40649.0,Female,63,VP Product Management,Health,Mass Customer,N,Yes,12.0,54 Hermina Road,2000,NSW,Australia,12,55.0
2017-09-14,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35160.0,Female,63,VP Product Management,Health,Mass Customer,N,Yes,12.0,54 Hermina Road,2000,NSW,Australia,12,55.0
2017-10-18,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701.0,Female,63,VP Product Management,Health,Mass Customer,N,Yes,12.0,54 Hermina Road,2000,NSW,Australia,12,55.0
2017-04-30,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915.0,Female,63,VP Product Management,Health,Mass Customer,N,Yes,12.0,54 Hermina Road,2000,NSW,Australia,12,55.0
2017-09-08,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,Female,63,VP Product Management,Health,Mass Customer,N,Yes,12.0,54 Hermina Road,2000,NSW,Australia,12,55.0
2017-09-21,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,38991.0,Female,63,VP Product Management,Health,Mass Customer,N,Yes,12.0,54 Hermina Road,2000,NSW,Australia,12,55.0
2017-03-21,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,33879.0,Female,63,VP Product Management,Health,Mass Customer,N,Yes,12.0,54 Hermina Road,2000,NSW,Australia,12,55.0
2017-06-30,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,Male,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0,95465 Union Plaza,4055,QLD,Australia,7,43.0
2017-10-06,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Male,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0,95465 Union Plaza,4055,QLD,Australia,7,43.0
2017-04-28,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,Male,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0,95465 Union Plaza,4055,QLD,Australia,7,43.0
2017-03-23,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Male,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0,95465 Union Plaza,4055,QLD,Australia,7,43.0
2017-06-01,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,Male,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0,95465 Union Plaza,4055,QLD,Australia,7,43.0
2017-04-29,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,Male,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0,95465 Union Plaza,4055,QLD,Australia,7,43.0
2017-10-26,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,Male,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0,95465 Union Plaza,4055,QLD,Australia,7,43.0
2017-02-23,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Male,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0,95465 Union Plaza,4055,QLD,Australia,7,43.0
2017-06-09,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,Female,55,Health Coach I,Health,High Net Worth,N,No,4.0,33 Del Mar Junction,2264,NSW,Australia,8,48.0
2017-02-07,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,Female,55,Health Coach I,Health,High Net Worth,N,No,4.0,33 Del Mar Junction,2264,NSW,Australia,8,48.0
2017-12-17,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Female,55,Health Coach I,Health,High Net Worth,N,No,4.0,33 Del Mar Junction,2264,NSW,Australia,8,48.0
2017-01-28,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,Female,55,Health Coach I,Health,High Net Worth,N,No,4.0,33 Del Mar Junction,2264,NSW,Australia,8,48.0
2017-01-15,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,Female,55,Health Coach I,Health,High Net Worth,N,No,4.0,33 Del Mar Junction,2264,NSW,Australia,8,48.0
2017-05-13,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40649.0,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
2017-01-14,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549.0,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
2017-11-05,1.0,Approved,Solex,Standard,medium,medium,437.51,556.0910499165528,38198.74136448693,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
2017-06-02,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
2017-08-31,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,36145.0,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
2017-09-07,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35470.0,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
2017-11-20,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,36334.0,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
2017-03-15,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33552.0,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
2017-12-01,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37823.0,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
2017-11-03,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37539.0,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
2017-06-30,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,Female,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164,NSW,Australia,8,60.0
